카테고리,세부,브랜드,제품명,태그,용량/가격,별점,리뷰수,이미지,제품링크
크림,보습크림,제로이드,인텐시브 크림 엠디,"#보습, #저자극, #피부진정","80ml / 35,000원",4.51,리뷰 299,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180209/1518137889792.png,https://www.glowpick.com/products/103222
크림,보습크림,제나벨,PDRN 리쥬비네이팅 크림,"#기능성, #미백, #보습, #수분공급, #저자극, #주름개선, #피부재생, #피부진정","70ml / 33,000원",4.45,리뷰 284,https://dn5hzapyfrpio.cloudfront.net/product/a90/a9052e10-8bd4-11ed-a870-c92b0697ede1.jpeg,https://www.glowpick.com/products/133772
크림,진정크림,세타필,시카 세라 고요 크림,"#보습, #약산성, #저자극, #피부장벽강화, #피부진정","45ml / 25,000원",4.79,리뷰 146,https://dn5hzapyfrpio.cloudfront.net/product/6cf/6cf056c0-0553-11f0-b1e9-3d967c360b75.jpeg,https://www.glowpick.com/products/179600
크림,진정크림,주미소,디 판테놀 베리어 수딩 크림,"#보습, #수분공급, #유수분밸런스, #저자극, #트러블케어, #피부장벽강화, #피부진정","80ml / 28,000원",4.66,리뷰 297,https://dn5hzapyfrpio.cloudfront.net/product/9a5/9a5ef0f0-d9eb-11ef-9266-3914890c5406.jpeg,https://www.glowpick.com/products/178320
크림,진정크림,케어존,리큐어 노르데나우 시카 크림,"#보습, #수분공급, #약산성, #저자극, #피부장벽강화, #피부진정","60ml / 30,000원",4.58,리뷰 614,https://dn5hzapyfrpio.cloudfront.net/product/5ed/5ed1ed70-bfc6-11ee-8b58-0deaf2c9d617.jpeg,https://www.glowpick.com/products/156197
크림,진정크림,홀리카홀리카,레스온스킨 판테바이블 비건 크림,"#보습, #비건뷰티, #수분공급, #저자극, #친환경, #클린뷰티, #피부진정","50ml / 28,000원",4.6,리뷰 275,https://dn5hzapyfrpio.cloudfront.net/product/1c6/1c6e2bb0-f1f0-11ec-a187-a78d08d4f272.jpeg,https://www.glowpick.com/products/157638
크림,진정크림,바이오힐 보,판테셀™ 리페어시카 크림,"#수분공급, #저자극, #피부장벽강화, #피부진정","50ml / 32,000원",4.57,리뷰 286,https://dn5hzapyfrpio.cloudfront.net/product/874/874e5570-300d-11ee-8432-e5b2d22976f3.jpeg,https://www.glowpick.com/products/167024
크림,진정크림,파파레서피,마일드 더마 엑토인 1% 크림,"#보습, #수분공급, #저자극, #피부장벽강화, #피부진정","150ml / 42,000원",4.54,리뷰 227,https://dn5hzapyfrpio.cloudfront.net/product/0bb/0bb94110-f537-11ed-9d9a-5dd2c3bda204.jpeg,https://www.glowpick.com/products/165470
크림,진정크림,닥터엘시아,345 릴리프 크림,"#보습, #비건뷰티, #수분공급, #유수분밸런스, #저자극, #크루얼티프리, #클린뷰티, #트러블케어, #피부진정","50ml / 29,000원",4.82,리뷰 76,https://dn5hzapyfrpio.cloudfront.net/product/7e9/7e9c5a80-09d7-11f0-b4f2-77ce29a8b48a.jpeg,https://www.glowpick.com/products/179437
크림,진정크림,메이크프렘,인테카 수딩 크림,"#기능성, #미백, #보습, #비건뷰티, #수분공급, #저자극, #주름개선, #친환경, #클린뷰티, #피부진정","80ml / 32,000원",4.48,리뷰 812,https://dn5hzapyfrpio.cloudfront.net/product/f7e/f7e4d930-8889-11ec-9a19-a94aaa97b0f4.jpeg,https://www.glowpick.com/products/154531
크림,진정크림,시초,허브 인퓨즈드 카밍 크림,"#보습, #비건뷰티, #저자극, #친환경, #크루얼티프리, #클린뷰티, #피부진정","70ml / 28,000원",4.56,리뷰 114,https://dn5hzapyfrpio.cloudfront.net/product/fd1/fd1ba840-4804-11ec-8449-315f34cf7522.jpeg,https://www.glowpick.com/products/152481
크림,진정크림,비달리,비건 카밍 순수 페이셜 크림,"#보습, #비건뷰티, #수분공급, #영양공급, #유수분밸런스, #저자극, #클린뷰티, #피부진정","80ml / 42,000원",4.59,리뷰 104,https://dn5hzapyfrpio.cloudfront.net/product/a27/a279c7c0-8037-11ed-8a18-b5a7edcd286f.jpeg,https://www.glowpick.com/products/154321
크림,진정크림,웰라쥬,리얼 시카 카밍 95 크림,"#기능성, #수분공급, #저자극, #주름개선, #크루얼티프리, #클린뷰티, #피부장벽강화, #피부진정","80ml / 28,000원",4.5,리뷰 573,https://dn5hzapyfrpio.cloudfront.net/product/a22/a2288450-df89-11eb-ac37-61c3215c7ed0.jpeg,https://www.glowpick.com/products/148879
크림,진정크림,더하르나이,시카이드 크림,"#보습, #수분공급, #저자극, #피부진정","100ml / 29,000원",4.62,리뷰 175,https://dn5hzapyfrpio.cloudfront.net/product/1ec/1ec42100-9630-11ed-a8b9-f523b42bb5f1.jpeg,https://www.glowpick.com/products/162185
크림,진정크림,바이오더마,시카비오 크림+,"#보습, #피부재생, #피부진정","100ml / 43,000원",4.53,리뷰 85,https://dn5hzapyfrpio.cloudfront.net/product/f73/f7356730-6fe9-11ef-9d07-156ae7cfdcb5.jpeg,https://www.glowpick.com/products/175530
크림,진정크림,닥터지,레드 블레미쉬 클리어 수딩 크림,"#보습, #비건뷰티, #수분공급, #저자극, #클린뷰티, #트러블케어, #피부진정","70ml / 36,000원",4.46,"리뷰 1,260",https://dn5hzapyfrpio.cloudfront.net/product/66b/66bbe1c0-baec-11ec-85b7-2d0aaf16490d.jpeg,https://www.glowpick.com/products/156296
크림,진정크림,에스트라,에이시카365 수분 진정 크림,"#수분공급, #저자극, #피부장벽강화, #피부진정","60ml / 30,000원",4.54,리뷰 222,https://dn5hzapyfrpio.cloudfront.net/product/586/58637350-4aea-11ef-bce2-b97361e2cde9.jpeg,https://www.glowpick.com/products/154920
크림,진정크림,싸이닉,병풀 PDRN 시카 엔드 수딩 크림,"#기능성, #모공케어, #미백, #비건뷰티, #수분공급, #저자극, #주름개선, #클린뷰티, #피부진정","80ml / 24,000원",4.51,리뷰 111,https://dn5hzapyfrpio.cloudfront.net/product/426/42605680-c412-11ef-a82e-d9b87712d430.jpeg,https://www.glowpick.com/products/177675
크림,진정크림,입솜,울트라 카밍 크림,"#보습, #비건뷰티, #수분공급, #피부장벽강화, #피부진정","120ml / 35,000원",4.72,리뷰 60,https://dn5hzapyfrpio.cloudfront.net/product/83d/83d62d20-dda4-11ed-8fac-ad554f822984.jpeg,https://www.glowpick.com/products/164598
크림,진정크림,듀이트리,AC 컨트롤 딥 그린 카밍 크림,"#보습, #수분공급, #약산성, #저자극, #쿨링, #피부장벽강화, #피부진정","60ml / 28,000원",4.4,리뷰 918,https://dn5hzapyfrpio.cloudfront.net/product/2d8/2d88dd30-0ee4-11ed-bb82-4f98e8e60e4d.png,https://www.glowpick.com/products/157877
크림,진정크림,한율,어린쑥 수분진정 크림,"#보습, #비건뷰티, #수분공급, #클린뷰티, #피부진정","55ml / 38,000원",4.49,리뷰 430,https://dn5hzapyfrpio.cloudfront.net/product/1ad/1ad10600-785a-11ee-9ff9-c9fe075a60f2.jpeg,https://www.glowpick.com/products/164226
크림,진정크림,딸로,청자몽 맑은 피부 진정 크림,"#브라이트닝, #비건뷰티, #수분공급, #약산성, #유수분밸런스, #젤타입, #크루얼티프리, #클린뷰티, #피부진정","50ml / 46,000원",4.46,리뷰 327,https://dn5hzapyfrpio.cloudfront.net/product/a72/a724bf60-ea87-11eb-9d8d-0f94539caeb0.jpeg,https://www.glowpick.com/products/149187
크림,톤업크림,퐁당,화이트 터치 셀카 크림,"#기능성, #미백, #보습, #수분공급, #저자극, #투명피부, #피부진정","100g / 30,000원",4.31,리뷰 88,https://dn5hzapyfrpio.cloudfront.net/product/0fb/0fbb40a0-c9ac-11eb-ad05-1d30a8315e53.jpeg,https://www.glowpick.com/products/118172
크림,톤업크림,블랑풀,필터크림,"#기능성, #미백, #보습, #저자극, #피부진정","40ml / 19,000원",4.19,리뷰 333,https://dn5hzapyfrpio.cloudfront.net/product/d0f/d0f8d300-c4d8-11eb-bf37-c9ed9d395556.jpeg,https://www.glowpick.com/products/125941
크림,톤업크림,체이싱래빗,올어바웃 글로우 톤업크림,"#기능성, #미백, #비건뷰티, #영양공급, #저자극, #크루얼티프리, #클린뷰티, #피부진정","50ml / 13,000원",4.35,리뷰 60,https://dn5hzapyfrpio.cloudfront.net/product/a8d/a8d45920-22d2-11ef-bcda-8b7e40689c2e.jpeg,https://www.glowpick.com/products/173321
크림,톤업크림,글린트 바이 비디보브,톤업크림 [SPF20/PA++],"#기능성, #미백, #수분공급, #자외선차단, #주름개선","45ml / 24,000원",4,리뷰 74,https://dn5hzapyfrpio.cloudfront.net/product/529/5296b6b0-785b-11ee-9c0c-8f13c8545ead.jpeg,https://www.glowpick.com/products/154177
크림,톤업크림,그레이멜린,톤업 부스터,"#미백, #보습, #수분공급, #주름개선","50ml / 32,000원",3.95,리뷰 412,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170501/1493615261218.png,https://www.glowpick.com/products/90826
크림,톤업크림,코스노리,화이트닝 드레스 미백 톤업크림,"#기능성, #미백, #보습, #비건뷰티, #수분공급, #클린뷰티, #피부진정","50ml / 26,000원",3.88,리뷰 983,https://dn5hzapyfrpio.cloudfront.net/product/3aa/3aa4a6f0-bc8a-11eb-ac5f-d1cf3c909f83.png,https://www.glowpick.com/products/90222
크림,톤업크림,토레야,어드벤스드 톤업크림,"#미백, #보습, #수분공급","50ml / 38,000원",3.95,리뷰 59,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20190717/1563345086436.png,https://www.glowpick.com/products/123995
크림,톤업크림,나인위시스,비건 화이트 톤업 크림 [SPF21],"#기능성, #비건뷰티, #수분공급, #자외선차단, #주름개선","50ml / 39,000원",4.24,리뷰 42,https://dn5hzapyfrpio.cloudfront.net/product/c9c/c9c19cb0-0104-11ee-8e54-8f81297d233d.jpeg,https://www.glowpick.com/products/165815
크림,톤업크림,페리페라,밀크 블러 톤업 크림,"#기능성, #미백, #자외선차단, #주름개선","60ml / 10,000원",3.81,리뷰 281,https://dn5hzapyfrpio.cloudfront.net/product/f53/f53b7890-697c-11ed-96b3-47aeeb0723c7.jpeg,https://www.glowpick.com/products/132866
크림,톤업크림,치카이치코,누드 판타지 화이트닝 크림,"#기능성, #미백, #저자극, #주름개선","55ml / 18,000원",3.83,리뷰 393,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180709/1531121628882.png,https://www.glowpick.com/products/80389
크림,톤업크림,듀이셀,턴온크림,"#기능성, #미백, #비타민함유, #수분공급, #주름개선","50ml / 48,000원",3.82,리뷰 186,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20181120/1542677299505.png,https://www.glowpick.com/products/113153
크림,톤업크림,데일리스킨,밀크밀키 화이트닝 크림,"#기능성, #미백, #보습, #수분공급","70ml / 27,000원",3.81,리뷰 151,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180125/1516860671662.png,https://www.glowpick.com/products/102713
크림,톤업크림,롬앤,백미 톤업 크림,"#미백, #수분공급, #영양공급, #저자극","50ml / 9,900원",3.79,리뷰 196,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/product/20200611/1591863364326.jpg,https://www.glowpick.com/products/117232
크림,톤업크림,더연,여우 미백 크림,"#기능성, #미백, #보습, #수분공급","100ml / 9,900원",3.91,리뷰 58,https://dn5hzapyfrpio.cloudfront.net/product/5ca/5ca9ea40-4055-11ec-80dc-d572b7041226.jpeg,https://www.glowpick.com/products/35913
크림,톤업크림,코이,핑크캘러스 톤업세럼 [SPF25/PA++],"#기능성, #보습, #수분공급, #영양공급, #자외선차단","40ml / 69,000원",3.7,리뷰 56,https://dn5hzapyfrpio.cloudfront.net/product/9b8/9b894d00-66c1-11eb-8246-4db903d67f78.jpeg,https://www.glowpick.com/products/143090
크림,톤업크림,나인위시스,VB 얼티밋 톤업크림,"#미백, #수분공급, #주름개선","50ml / 44,000원",3.7,리뷰 448,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20160309/1457508564150.jpg,https://www.glowpick.com/products/69701
크림,톤업크림,엘리자베카,스킨 라이어 모이스춰 화이트닝 크림,"#미백, #보습","100ml / 12,000원",4.36,리뷰 28,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/product/20200422/1587537776634.jpg,https://www.glowpick.com/products/76943
크림,톤업크림,르종,컨트롤 톤업크림,"#미백, #수분공급, #주름개선, #피부결정돈, #피부진정, #피부탄력","35ml / 72,000원",4.26,리뷰 27,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180726/1532567939928.png,https://www.glowpick.com/products/109611
크림,톤업크림,홀리카홀리카,베어 듀 톤업크림 프레쉬,"#미백, #수분공급, #주름개선, #피지조절","40ml / 19,000원",4.21,리뷰 28,https://dn5hzapyfrpio.cloudfront.net/var/app/current/common/upload/20200410/1586484288555.jpg,https://www.glowpick.com/products/133418
크림,톤업크림,베리디크,로즈베리 톤업 크림,"#광채, #미백, #수분공급, #피부진정","100ml / 18,000원",4.62,리뷰 21,https://dn5hzapyfrpio.cloudfront.net/product/3be/3be10010-d34c-11ed-ab8a-41d9cf1a297a.jpeg,https://www.glowpick.com/products/109519
크림,모공크림,웰라쥬,하이퍼 펩타이드 밴디지 크림,"#기능성, #모공관리, #저자극, #주름개선, #피부탄력","50ml / 26,000원",4.61,리뷰 246,https://dn5hzapyfrpio.cloudfront.net/product/106/106a6d70-43fa-11ef-967d-633faf007aa6.jpeg,https://www.glowpick.com/products/174092
크림,모공크림,비플레인,녹두 모공 타이트업 수딩 크림,"#모공케어, #보습, #수분공급, #영양공급, #쿨링, #피부진정","60ml / 26,000원",4.52,리뷰 91,https://dn5hzapyfrpio.cloudfront.net/product/8a6/8a67bbc0-7193-11ef-990d-0f4a6ecab821.jpeg,https://www.glowpick.com/products/175565
크림,모공크림,VT COSMETICS,시카 레티 에이 크림 0.05,"#기능성, #모공관리, #미백, #저자극, #주름개선, #피부탄력","30ml / 25,000원",4.43,리뷰 79,https://dn5hzapyfrpio.cloudfront.net/product/ba5/ba572200-a5f0-11ed-adae-91eada7da1b8.jpeg,https://www.glowpick.com/products/162655
크림,모공크림,퐁당,리얼 이펙트 포어 타이트닝 크림,"#기능성, #모공관리, #미백, #주름개선, #피지조절","50g / 35,000원",4.46,리뷰 57,https://dn5hzapyfrpio.cloudfront.net/product/67d/67d8a720-b418-11ed-8b3a-d5b342462964.jpeg,https://www.glowpick.com/products/154613
크림,모공크림,바이오더마,세비엄 매트 컨트롤,"#모공관리, #보습, #수분공급, #피지조절","30ml / 27,000원",4.14,리뷰 102,https://dn5hzapyfrpio.cloudfront.net/product/13b/13b3a4c0-4870-11ec-a418-9ffa663009ca.jpeg,https://www.glowpick.com/products/92193
크림,모공크림,바이오더마,세비엄 포어리파이너,"#모공관리, #보습, #수분공급, #영양공급, #유수분조절, #피부유연, #피지조절","30ml / 38,000원",4,리뷰 244,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170105/1483603857633.png,https://www.glowpick.com/products/19018
크림,모공크림,풀리,그린 토마토 크림,"#모공관리, #비건뷰티, #유수분밸런스, #친환경, #클린뷰티, #피부탄력","90ml / 35,000원",4.23,리뷰 47,https://dn5hzapyfrpio.cloudfront.net/product/e8d/e8d3ed70-8f51-11ee-8c7a-617c8f6b6275.jpeg,https://www.glowpick.com/products/169443
크림,모공크림,랩잇,포어 수딩 크림,"#기능성, #모공관리, #미백, #보습, #수분공급, #유수분밸런스, #저자극, #피지조절","50ml / 5,000원",4.48,리뷰 40,https://dn5hzapyfrpio.cloudfront.net/product/266/2660ad40-ea74-11ee-89bf-478f0be58326.jpeg,https://www.glowpick.com/products/171942
크림,모공크림,어퓨,하마멜리스 크림,"#모공관리, #미백, #보습, #수분공급, #유수분조절, #주름개선, #피지조절","50ml / 9,000원",3.85,리뷰 136,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20170525/1495682929113.png,https://www.glowpick.com/products/91708
크림,모공크림,후르디아,청포도 포어 컨트롤 크림,"#모공관리, #비건뷰티, #수분공급, #저자극, #젤타입, #쿨링, #크루얼티프리, #클린뷰티, #피지조절","55g / 23,000원",3.79,리뷰 108,https://dn5hzapyfrpio.cloudfront.net/product/a53/a53b5620-e6d3-11ec-a146-f16cf76e7cea.jpeg,https://www.glowpick.com/products/77416
크림,모공크림,모공도둑,반반크림,"#모공관리, #보습, #수분공급, #유수분조절","100g / 39,000원",3.79,리뷰 73,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20180503/1525337148156.png,https://www.glowpick.com/products/33413
크림,모공크림,닥터지,레드 블레미쉬 바쿠치올 포어젯 크림,"#기능성, #모공관리, #미백, #저자극, #주름개선, #피부진정, #피부탄력","50ml / 41,000원",4.12,리뷰 33,https://dn5hzapyfrpio.cloudfront.net/product/43b/43b77070-a7d6-11ef-8e6b-e154f6322ca9.jpeg,https://www.glowpick.com/products/171063
크림,모공크림,듀크레이,케라크닐 PP크림,"#보습, #수분공급, #유수분조절, #저자극, #트러블케어, #피부투명, #피지조절","40ml / 35,000원",3.66,리뷰 259,https://dn5hzapyfrpio.cloudfront.net/home/glowmee/upload/20160205/1454639316509.jpg,https://www.glowpick.com/products/10658
크림,모공크림,시드물,닥터트럽 스킨 리터닝 포어 오프너 크림,"#모공관리, #수분공급, #피지조절","60ml / 16,800원",3.67,리뷰 114,https://dn5hzapyfrpio.cloudfront.net/product/e55/e55a5cf0-4918-11ec-892a-630ac3d21ef0.jpeg,https://www.glowpick.com/products/79513
크림,모공크림,스칸스킨,끄렘 에 보니타,"#모공관리, #피부보호, #피부탄력, #피지조절","30ml / 32,000원",4.5,리뷰 18,https://dn5hzapyfrpio.cloudfront.net/product/c92/c92acd30-31d3-11ee-a57a-cb20d0f94314.jpeg,https://www.glowpick.com/products/145229
